no,gender,age,height,weight,bmi,season,ta,hr,pmv
38,1,20,186.82,67.29,19.28,summer,22.0,77.7,-0.58
38,1,20,186.82,67.29,19.28,winter,26.0,22.5,0.83
38,1,20,186.82,67.29,19.28,summer,21.9,71.2,-0.65
38,1,20,186.82,67.29,19.28,winter,18.5,22.6,-1.1
38,1,20,186.82,67.29,19.28,summer,26.2,75.8,0.85
38,1,20,186.82,67.29,19.28,winter,18.3,23.5,-1.15
38,1,20,186.82,67.29,19.28,summer,21.6,69.9,-0.77
38,1,20,186.82,67.29,19.28,winter,24.9,12.9,0.47
38,1,20,186.82,67.29,19.28,summer,25.6,65.4,0.56
38,1,20,186.82,67.29,19.28,winter,27.6,22.7,1.25
38,1,20,186.82,67.29,19.28,summer,19.8,65.5,-1.43
38,1,20,186.82,67.29,19.28,winter,24.7,18.7,0.46
38,1,20,186.82,67.29,19.28,summer,18.7,61.6,-1.83
38,1,20,186.82,67.29,19.28,winter,29.2,17.9,1.62
38,1,20,186.82,67.29,19.28,summer,27.7,78.7,1.4
38,1,20,186.82,67.29,19.28,winter,18.7,14.0,-1.09
38,1,20,186.82,67.29,19.28,summer,26.5,71.8,0.92
38,1,20,186.82,67.29,19.28,winter,20.6,14.4,-0.6
38,1,20,186.82,67.29,19.28,summer,19.9,63.6,-1.4
38,1,20,186.82,67.29,19.28,winter,29.5,13.5,1.66
39,0,21,163.2,63.7,23.93,summer,19.3,75.5,-1.55
39,0,21,163.2,63.7,23.93,winter,18.9,21.2,-1.0
39,0,21,163.2,63.7,23.93,summer,25.8,77.2,0.72
39,0,21,163.2,63.7,23.93,winter,21.7,27.7,-0.24
39,0,21,163.2,63.7,23.93,summer,20.0,65.1,-1.36
39,0,21,163.2,63.7,23.93,winter,29.9,25.3,1.88
39,0,21,163.2,63.7,23.93,summer,24.3,60.2,0.08
39,0,21,163.2,63.7,23.93,winter,18.5,12.6,-1.15
39,0,21,163.2,63.7,23.93,summer,23.6,62.7,-0.13
39,0,21,163.2,63.7,23.93,winter,25.9,22.1,0.8
39,0,21,163.2,63.7,23.93,summer,21.2,70.7,-0.9
39,0,21,163.2,63.7,23.93,winter,28.7,11.1,1.43
39,0,21,163.2,63.7,23.93,summer,25.5,74.8,0.6
39,0,21,163.2,63.7,23.93,winter,22.8,30.2,0.05
39,0,21,163.2,63.7,23.93,summer,28.4,70.3,1.56
39,0,21,163.2,63.7,23.93,winter,25.2,10.3,0.53
39,0,21,163.2,63.7,23.93,summer,26.8,63.7,0.95
39,0,21,163.2,63.7,23.93,winter,21.3,22.2,-0.38
39,0,21,163.2,63.7,23.93,summer,26.9,60.7,0.96
39,0,21,163.2,63.7,23.93,winter,29.0,24.7,1.64
39,0,21,163.2,63.7,23.93,summer,28.0,63.5,1.36
39,0,21,163.2,63.7,23.93,winter,25.5,25.6,0.72
39,0,21,163.2,63.7,23.93,summer,21.0,71.4,-0.97
39,0,21,163.2,63.7,23.93,winter,21.8,14.7,-0.3
39,0,21,163.2,63.7,23.93,summer,21.9,70.3,-0.66
39,0,21,163.2,63.7,23.93,winter,29.4,26.0,1.76
39,0,21,163.2,63.7,23.93,summer,24.1,62.9,0.04
39,0,21,163.2,63.7,23.93,winter,18.2,27.0,-1.16
39,0,21,163.2,63.7,23.93,summer,22.1,79.4,-0.53
39,0,21,163.2,63.7,23.93,winter,28.2,26.6,1.44
39,0,21,163.2,63.7,23.93,summer,22.4,75.1,-0.45
39,0,21,163.2,63.7,23.93,winter,19.2,10.3,-0.98
39,0,21,163.2,63.7,23.93,summer,23.0,63.3,-0.33
39,0,21,163.2,63.7,23.93,winter,21.4,12.0,-0.42
39,0,21,163.2,63.7,23.93,summer,26.4,64.3,0.82
39,0,21,163.2,63.7,23.93,winter,25.5,29.3,0.75
39,0,21,163.2,63.7,23.93,summer,29.7,63.7,1.96
39,0,21,163.2,63.7,23.93,winter,21.5,30.7,-0.28
39,0,21,163.2,63.7,23.93,summer,22.4,64.5,-0.52
39,0,21,163.2,63.7,23.93,winter,21.9,27.0,-0.2
39,0,21,163.2,63.7,23.93,summer,26.9,76.8,1.1
39,0,21,163.2,63.7,23.93,winter,29.2,12.4,1.57
39,0,21,163.2,63.7,23.93,summer,26.2,64.9,0.76
39,0,21,163.2,63.7,23.93,winter,20.8,14.2,-0.55
39,0,21,163.2,63.7,23.93,summer,25.5,76.0,0.61
39,0,21,163.2,63.7,23.93,winter,20.4,15.0,-0.65
39,0,21,163.2,63.7,23.93,summer,27.9,66.6,1.36
39,0,21,163.2,63.7,23.93,winter,20.4,23.4,-0.6
39,0,21,163.2,63.7,23.93,summer,29.5,64.1,1.89
39,0,21,163.2,63.7,23.93,winter,26.6,18.5,0.95
39,0,21,163.2,63.7,23.93,summer,18.6,67.6,-1.83
39,0,21,163.2,63.7,23.93,winter,24.2,26.9,0.39
39,0,21,163.2,63.7,23.93,summer,18.6,79.8,-1.77
39,0,21,163.2,63.7,23.93,winter,28.0,23.1,1.36
39,0,21,163.2,63.7,23.93,summer,18.2,62.9,-2.0
39,0,21,163.2,63.7,23.93,winter,28.8,20.1,1.54
39,0,21,163.2,63.7,23.93,summer,26.1,73.5,0.79
39,0,21,163.2,63.7,23.93,winter,19.2,26.9,-0.89
39,0,21,163.2,63.7,23.93,summer,25.1,70.3,0.43
39,0,21,163.2,63.7,23.93,winter,22.5,11.6,-0.15
39,0,21,163.2,63.7,23.93,summer,22.7,75.8,-0.34
39,0,21,163.2,63.7,23.93,winter,20.9,17.0,-0.51
39,0,21,163.2,63.7,23.93,summer,20.9,75.1,-0.98
39,0,21,163.2,63.7,23.93,winter,28.3,30.3,1.5
39,0,21,163.2,63.7,23.93,summer,18.7,68.1,-1.8
39,0,21,163.2,63.7,23.93,winter,25.6,16.5,0.68
39,0,21,163.2,63.7,23.93,summer,27.6,63.2,1.22
39,0,21,163.2,63.7,23.93,winter,29.0,21.3,1.6
39,0,21,163.2,63.7,23.93,summer,20.0,67.2,-1.35
39,0,21,163.2,63.7,23.93,winter,20.9,27.7,-0.45
39,0,21,163.2,63.7,23.93,summer,28.5,65.8,1.56
39,0,21,163.2,63.7,23.93,winter,26.4,12.3,0.85
39,0,21,163.2,63.7,23.93,summer,22.1,72.6,-0.58
39,0,21,163.2,63.7,23.93,winter,25.1,10.4,0.5
39,0,21,163.2,63.7,23.93,summer,28.7,74.7,1.71
39,0,21,163.2,63.7,23.93,winter,26.2,19.4,0.85
39,0,21,163.2,63.7,23.93,summer,20.7,65.4,-1.11
39,0,21,163.2,63.7,23.93,winter,23.1,23.3,0.09
39,0,21,163.2,63.7,23.93,summer,20.2,60.5,-1.31
39,0,21,163.2,63.7,23.93,winter,29.6,29.1,1.84
39,0,21,163.2,63.7,23.93,summer,18.7,70.5,-1.78
39,0,21,163.2,63.7,23.93,winter,21.3,25.7,-0.36
39,0,21,163.2,63.7,23.93,summer,28.9,70.4,1.74
39,0,21,163.2,63.7,23.93,winter,24.2,10.9,0.28
39,0,21,163.2,63.7,23.93,summer,28.8,80.6,1.8
39,0,21,163.2,63.7,23.93,winter,22.0,25.7,-0.18
39,0,21,163.2,63.7,23.93,summer,18.8,61.6,-1.8
39,0,21,163.2,63.7,23.93,winter,20.0,20.4,-0.72
39,0,21,163.2,63.7,23.93,summer,28.5,71.3,1.61
39,0,21,163.2,63.7,23.93,winter,25.7,17.4,0.71
39,0,21,163.2,63.7,23.93,summer,28.3,63.8,1.47
39,0,21,163.2,63.7,23.93,winter,26.7,14.8,0.95
39,0,21,163.2,63.7,23.93,summer,23.5,60.4,-0.18
39,0,21,163.2,63.7,23.93,winter,26.1,30.9,0.92
39,0,21,163.2,63.7,23.93,summer,25.0,60.4,0.32
39,0,21,163.2,63.7,23.93,winter,19.2,14.7,-0.96
39,0,21,163.2,63.7,23.93,summer,28.3,73.1,1.56
39,0,21,163.2,63.7,23.93,winter,20.7,24.3,-0.52
39,0,21,163.2,63.7,23.93,summer,20.5,72.0,-1.14
39,0,21,163.2,63.7,23.93,winter,27.0,20.0,1.07
40,1,20,171.51,76.1,25.87,summer,22.2,61.0,-0.61
40,1,20,171.51,76.1,25.87,winter,25.2,25.8,0.65
40,1,20,171.51,76.1,25.87,summer,23.2,70.0,-0.21
40,1,20,171.51,76.1,25.87,winter,19.6,10.3,-0.87
40,1,20,171.51,76.1,25.87,summer,23.0,62.3,-0.33
40,1,20,171.51,76.1,25.87,winter,24.6,12.5,0.39
40,1,20,171.51,76.1,25.87,summer,22.6,80.7,-0.34
40,1,20,171.51,76.1,25.87,winter,19.0,11.4,-1.03
40,1,20,171.51,76.1,25.87,summer,23.1,71.8,-0.24
40,1,20,171.51,76.1,25.87,winter,23.2,29.0,0.15
40,1,20,171.51,76.1,25.87,summer,28.3,80.2,1.62
40,1,20,171.51,76.1,25.87,winter,27.7,12.5,1.18
40,1,20,171.51,76.1,25.87,summer,21.8,74.4,-0.67
40,1,20,171.51,76.1,25.87,winter,26.7,30.0,1.07
40,1,20,171.51,76.1,25.87,summer,24.1,69.0,0.08
40,1,20,171.51,76.1,25.87,winter,27.0,15.7,1.03
40,1,20,171.51,76.1,25.87,summer,28.9,64.5,1.68
40,1,20,171.51,76.1,25.87,winter,24.6,16.8,0.42
40,1,20,171.51,76.1,25.87,summer,26.2,61.0,0.73
40,1,20,171.51,76.1,25.87,winter,20.6,15.2,-0.6
40,1,20,171.51,76.1,25.87,summer,24.1,60.4,0.02
40,1,20,171.51,76.1,25.87,winter,29.4,19.6,1.69
40,1,20,171.51,76.1,25.87,summer,27.1,66.1,1.08
40,1,20,171.51,76.1,25.87,winter,18.6,27.5,-1.05
40,1,20,171.51,76.1,25.87,summer,20.7,78.5,-1.03
40,1,20,171.51,76.1,25.87,winter,20.7,17.0,-0.56
40,1,20,171.51,76.1,25.87,summer,28.1,74.9,1.5
40,1,20,171.51,76.1,25.87,winter,19.6,22.9,-0.81
40,1,20,171.51,76.1,25.87,summer,26.6,80.1,1.02
40,1,20,171.51,76.1,25.87,winter,23.0,14.1,-0.0
40,1,20,171.51,76.1,25.87,summer,23.9,75.7,0.06
40,1,20,171.51,76.1,25.87,winter,25.6,11.7,0.64
40,1,20,171.51,76.1,25.87,summer,19.2,70.3,-1.61
40,1,20,171.51,76.1,25.87,winter,21.1,11.5,-0.5
40,1,20,171.51,76.1,25.87,summer,23.7,61.6,-0.11
40,1,20,171.51,76.1,25.87,winter,24.3,29.0,0.44
40,1,20,171.51,76.1,25.87,summer,27.9,67.8,1.37
40,1,20,171.51,76.1,25.87,winter,24.1,10.4,0.25
40,1,20,171.51,76.1,25.87,summer,20.3,60.7,-1.28
40,1,20,171.51,76.1,25.87,winter,29.2,17.6,1.62
40,1,20,171.51,76.1,25.87,summer,28.0,67.9,1.4
40,1,20,171.51,76.1,25.87,winter,24.2,10.4,0.27
40,1,20,171.51,76.1,25.87,summer,21.9,77.1,-0.62
40,1,20,171.51,76.1,25.87,winter,19.9,23.8,-0.72
40,1,20,171.51,76.1,25.87,summer,18.5,73.3,-1.84
40,1,20,171.51,76.1,25.87,winter,27.5,19.6,1.19
40,1,20,171.51,76.1,25.87,summer,22.8,75.2,-0.31
40,1,20,171.51,76.1,25.87,winter,25.4,23.6,0.68
40,1,20,171.51,76.1,25.87,summer,26.2,62.5,0.74
40,1,20,171.51,76.1,25.87,winter,21.1,15.8,-0.47
40,1,20,171.51,76.1,25.87,summer,20.3,76.9,-1.19
40,1,20,171.51,76.1,25.87,winter,23.7,13.6,0.17
40,1,20,171.51,76.1,25.87,summer,29.1,79.0,1.89
40,1,20,171.51,76.1,25.87,winter,22.2,20.9,-0.16
40,1,20,171.51,76.1,25.87,summer,21.6,74.5,-0.74
40,1,20,171.51,76.1,25.87,winter,24.8,11.7,0.44
40,1,20,171.51,76.1,25.87,summer,29.8,75.4,2.11
40,1,20,171.51,76.1,25.87,winter,21.7,15.6,-0.32
40,1,20,171.51,76.1,25.87,summer,29.8,77.1,2.13
40,1,20,171.51,76.1,25.87,winter,28.4,21.6,1.45
40,1,20,171.51,76.1,25.87,summer,19.4,70.2,-1.54
40,1,20,171.51,76.1,25.87,winter,26.5,25.8,0.99
40,1,20,171.51,76.1,25.87,summer,27.7,61.9,1.24
40,1,20,171.51,76.1,25.87,winter,21.2,22.6,-0.4
40,1,20,171.51,76.1,25.87,summer,20.1,65.4,-1.32
40,1,20,171.51,76.1,25.87,winter,24.5,27.5,0.48
40,1,20,171.51,76.1,25.87,summer,28.8,77.4,1.77
40,1,20,171.51,76.1,25.87,winter,22.9,30.6,0.08
40,1,20,171.51,76.1,25.87,summer,21.7,76.3,-0.69
40,1,20,171.51,76.1,25.87,winter,29.2,21.9,1.66
40,1,20,171.51,76.1,25.87,summer,24.7,70.0,0.29
40,1,20,171.51,76.1,25.87,winter,24.5,11.7,0.36
40,1,20,171.51,76.1,25.87,summer,19.4,61.4,-1.59
40,1,20,171.51,76.1,25.87,winter,19.4,21.0,-0.87
40,1,20,171.51,76.1,25.87,summer,24.4,80.4,0.26
40,1,20,171.51,76.1,25.87,winter,29.9,12.3,1.75
40,1,20,171.51,76.1,25.87,summer,22.3,61.1,-0.58
40,1,20,171.51,76.1,25.87,winter,24.5,21.7,0.43
40,1,20,171.51,76.1,25.87,summer,18.9,79.6,-1.67
40,1,20,171.51,76.1,25.87,winter,19.3,19.8,-0.9
40,1,20,171.51,76.1,25.87,summer,22.5,70.1,-0.45
40,1,20,171.51,76.1,25.87,winter,23.8,17.6,0.22
40,1,20,171.51,76.1,25.87,summer,26.8,78.4,1.08
40,1,20,171.51,76.1,25.87,winter,18.7,25.9,-1.03
40,1,20,171.51,76.1,25.87,summer,24.1,62.4,0.03
40,1,20,171.51,76.1,25.87,winter,24.2,11.6,0.28
40,1,20,171.51,76.1,25.87,summer,29.2,61.3,1.76
40,1,20,171.51,76.1,25.87,winter,25.0,14.9,0.51
40,1,20,171.51,76.1,25.87,summer,20.9,70.9,-1.01
40,1,20,171.51,76.1,25.87,winter,25.3,27.0,0.68
40,1,20,171.51,76.1,25.87,summer,21.6,63.2,-0.81
40,1,20,171.51,76.1,25.87,winter,22.3,30.5,-0.07
40,1,20,171.51,76.1,25.87,summer,28.0,64.7,1.37
40,1,20,171.51,76.1,25.87,winter,26.3,20.7,0.89
40,1,20,171.51,76.1,25.87,summer,23.0,71.5,-0.27
40,1,20,171.51,76.1,25.87,winter,18.2,12.8,-1.23
40,1,20,171.51,76.1,25.87,summer,19.4,75.3,-1.51
40,1,20,171.51,76.1,25.87,winter,26.2,20.2,0.86
40,1,20,171.51,76.1,25.87,summer,21.2,75.0,-0.88
40,1,20,171.51,76.1,25.87,winter,26.3,14.5,0.84
41,0,27,180.0,55.1,17.01,summer,23.9,69.7,0.02
41,0,27,180.0,55.1,17.01,winter,19.9,24.9,-0.72
41,0,27,180.0,55.1,17.01,summer,22.1,67.5,-0.61
41,0,27,180.0,55.1,17.01,winter,29.1,30.6,1.72
41,0,27,180.0,55.1,17.01,summer,20.7,71.0,-1.08
41,0,27,180.0,55.1,17.01,winter,19.2,18.7,-0.93
41,0,27,180.0,55.1,17.01,summer,25.9,71.9,0.71
41,0,27,180.0,55.1,17.01,winter,28.1,28.7,1.43
41,0,27,180.0,55.1,17.01,summer,25.2,79.2,0.53
41,0,27,180.0,55.1,17.01,winter,28.4,14.4,1.38
41,0,27,180.0,55.1,17.01,summer,23.5,70.6,-0.11
41,0,27,180.0,55.1,17.01,winter,29.8,14.9,1.75
41,0,27,180.0,55.1,17.01,summer,18.7,60.1,-1.84
41,0,27,180.0,55.1,17.01,winter,28.2,10.3,1.29
41,0,27,180.0,55.1,17.01,summer,22.3,64.1,-0.56
41,0,27,180.0,55.1,17.01,winter,29.4,20.1,1.7
41,0,27,180.0,55.1,17.01,summer,26.5,78.9,0.98
41,0,27,180.0,55.1,17.01,winter,20.3,15.5,-0.67
41,0,27,180.0,55.1,17.01,summer,29.2,76.8,1.91
41,0,27,180.0,55.1,17.01,winter,26.9,18.8,1.03
41,0,27,180.0,55.1,17.01,summer,23.9,69.6,0.02
41,0,27,180.0,55.1,17.01,winter,26.5,27.1,1.0
41,0,27,180.0,55.1,17.01,summer,22.7,65.3,-0.41
41,0,27,180.0,55.1,17.01,winter,25.4,18.7,0.64
41,0,27,180.0,55.1,17.01,summer,18.5,78.6,-1.81
41,0,27,180.0,55.1,17.01,winter,22.7,17.2,-0.06
41,0,27,180.0,55.1,17.01,summer,18.1,62.1,-2.04
41,0,27,180.0,55.1,17.01,winter,19.8,26.7,-0.73
41,0,27,180.0,55.1,17.01,summer,29.4,79.1,2.0
41,0,27,180.0,55.1,17.01,winter,20.3,12.9,-0.69
41,0,27,180.0,55.1,17.01,summer,28.3,64.8,1.48
41,0,27,180.0,55.1,17.01,winter,19.2,26.6,-0.89
41,0,27,180.0,55.1,17.01,summer,19.1,60.3,-1.7
41,0,27,180.0,55.1,17.01,winter,18.0,18.9,-1.25
41,0,27,180.0,55.1,17.01,summer,26.7,73.7,1.0
41,0,27,180.0,55.1,17.01,winter,25.6,24.4,0.74
41,0,27,180.0,55.1,17.01,summer,22.0,80.6,-0.56
41,0,27,180.0,55.1,17.01,winter,23.0,27.1,0.09
41,0,27,180.0,55.1,17.01,summer,28.0,69.7,1.42
41,0,27,180.0,55.1,17.01,winter,21.2,18.9,-0.43
41,0,27,180.0,55.1,17.01,summer,19.9,79.1,-1.32
41,0,27,180.0,55.1,17.01,winter,28.9,24.2,1.6
41,0,27,180.0,55.1,17.01,summer,18.6,78.6,-1.78
41,0,27,180.0,55.1,17.01,winter,20.6,23.9,-0.55
41,0,27,180.0,55.1,17.01,summer,19.7,61.0,-1.49
41,0,27,180.0,55.1,17.01,winter,25.6,15.9,0.67
41,0,27,180.0,55.1,17.01,summer,21.2,70.7,-0.9
41,0,27,180.0,55.1,17.01,winter,26.3,29.4,0.96
41,0,27,180.0,55.1,17.01,summer,29.4,75.6,1.97
41,0,27,180.0,55.1,17.01,winter,22.2,21.9,-0.15
41,0,27,180.0,55.1,17.01,summer,28.3,80.8,1.63
41,0,27,180.0,55.1,17.01,winter,25.4,14.1,0.61
41,0,27,180.0,55.1,17.01,summer,25.8,79.2,0.74
41,0,27,180.0,55.1,17.01,winter,18.2,14.5,-1.22
41,0,27,180.0,55.1,17.01,summer,28.2,69.1,1.48
41,0,27,180.0,55.1,17.01,winter,23.6,18.1,0.18
41,0,27,180.0,55.1,17.01,summer,23.7,76.3,-0.0
41,0,27,180.0,55.1,17.01,winter,27.4,23.9,1.21
41,0,27,180.0,55.1,17.01,summer,19.8,72.4,-1.39
41,0,27,180.0,55.1,17.01,winter,29.5,17.2,1.69
41,0,27,180.0,55.1,17.01,summer,21.3,73.8,-0.85
41,0,27,180.0,55.1,17.01,winter,19.0,14.5,-1.01
41,0,27,180.0,55.1,17.01,summer,25.7,69.7,0.63
41,0,27,180.0,55.1,17.01,winter,24.0,20.6,0.3
41,0,27,180.0,55.1,17.01,summer,29.7,63.8,1.96
41,0,27,180.0,55.1,17.01,winter,22.2,17.4,-0.18
41,0,27,180.0,55.1,17.01,summer,22.9,75.4,-0.28
41,0,27,180.0,55.1,17.01,winter,19.3,28.3,-0.86
41,0,27,180.0,55.1,17.01,summer,28.5,61.1,1.51
41,0,27,180.0,55.1,17.01,winter,25.6,29.2,0.78
41,0,27,180.0,55.1,17.01,summer,22.0,78.3,-0.57
41,0,27,180.0,55.1,17.01,winter,20.5,11.8,-0.64
41,0,27,180.0,55.1,17.01,summer,24.8,78.7,0.39
41,0,27,180.0,55.1,17.01,winter,27.3,24.8,1.19
41,0,27,180.0,55.1,17.01,summer,28.3,68.4,1.51
41,0,27,180.0,55.1,17.01,winter,28.6,18.4,1.47
41,0,27,180.0,55.1,17.01,summer,24.4,65.1,0.15
41,0,27,180.0,55.1,17.01,winter,20.1,30.4,-0.64
41,0,27,180.0,55.1,17.01,summer,19.1,64.9,-1.67
41,0,27,180.0,55.1,17.01,winter,25.0,20.6,0.55
41,0,27,180.0,55.1,17.01,summer,22.1,76.6,-0.55
41,0,27,180.0,55.1,17.01,winter,21.9,19.8,-0.24
41,0,27,180.0,55.1,17.01,summer,28.0,61.3,1.34
41,0,27,180.0,55.1,17.01,winter,27.3,22.8,1.17
41,0,27,180.0,55.1,17.01,summer,27.1,72.5,1.13
41,0,27,180.0,55.1,17.01,winter,28.7,19.1,1.5
41,0,27,180.0,55.1,17.01,summer,22.2,69.3,-0.56
41,0,27,180.0,55.1,17.01,winter,27.8,15.3,1.23
41,0,27,180.0,55.1,17.01,summer,29.2,73.1,1.87
41,0,27,180.0,55.1,17.01,winter,18.0,28.1,-1.2
41,0,27,180.0,55.1,17.01,summer,29.3,66.4,1.84
41,0,27,180.0,55.1,17.01,winter,28.9,28.6,1.65
41,0,27,180.0,55.1,17.01,summer,26.0,64.0,0.68
41,0,27,180.0,55.1,17.01,winter,28.7,28.8,1.6
41,0,27,180.0,55.1,17.01,summer,29.8,63.6,1.99
41,0,27,180.0,55.1,17.01,winter,21.1,22.2,-0.43
41,0,27,180.0,55.1,17.01,summer,23.8,63.7,-0.06
41,0,27,180.0,55.1,17.01,winter,22.8,18.0,-0.03
41,0,27,180.0,55.1,17.01,summer,23.5,67.1,-0.13
41,0,27,180.0,55.1,17.01,winter,25.7,14.9,0.69
42,1,22,186.7,87.6,25.13,summer,21.1,61.3,-1.0
42,1,22,186.7,87.6,25.13,winter,28.1,22.2,1.37
42,1,22,186.7,87.6,25.13,summer,22.1,72.4,-0.58
42,1,22,186.7,87.6,25.13,winter,29.0,12.3,1.52
42,1,22,186.7,87.6,25.13,summer,18.6,65.2,-1.85
42,1,22,186.7,87.6,25.13,winter,28.7,23.3,1.54
42,1,22,186.7,87.6,25.13,summer,20.6,75.4,-1.09
42,1,22,186.7,87.6,25.13,winter,18.2,27.8,-1.15
42,1,22,186.7,87.6,25.13,summer,27.9,75.1,1.43
42,1,22,186.7,87.6,25.13,winter,23.2,15.7,0.06
42,1,22,186.7,87.6,25.13,summer,18.5,78.7,-1.81
42,1,22,186.7,87.6,25.13,winter,19.5,12.3,-0.89
42,1,22,186.7,87.6,25.13,summer,25.3,71.2,0.5
42,1,22,186.7,87.6,25.13,winter,23.9,28.6,0.33
42,1,22,186.7,87.6,25.13,summer,18.6,64.6,-1.85
42,1,22,186.7,87.6,25.13,winter,26.1,14.3,0.79
42,1,22,186.7,87.6,25.13,summer,26.2,70.8,0.81
42,1,22,186.7,87.6,25.13,winter,25.2,17.7,0.58
42,1,22,186.7,87.6,25.13,summer,27.2,65.8,1.11
42,1,22,186.7,87.6,25.13,winter,25.4,27.4,0.71
42,1,22,186.7,87.6,25.13,summer,26.7,60.3,0.89
42,1,22,186.7,87.6,25.13,winter,22.5,10.4,-0.15
42,1,22,186.7,87.6,25.13,summer,22.6,70.8,-0.41
42,1,22,186.7,87.6,25.13,winter,25.5,11.3,0.61
42,1,22,186.7,87.6,25.13,summer,28.9,76.1,1.8
42,1,22,186.7,87.6,25.13,winter,19.3,23.9,-0.88
42,1,22,186.7,87.6,25.13,summer,29.5,67.9,1.93
42,1,22,186.7,87.6,25.13,winter,25.5,26.1,0.73
42,1,22,186.7,87.6,25.13,summer,27.4,73.4,1.24
42,1,22,186.7,87.6,25.13,winter,28.9,10.7,1.48
42,1,22,186.7,87.6,25.13,summer,29.5,73.9,1.99
42,1,22,186.7,87.6,25.13,winter,21.1,30.7,-0.38
42,1,22,186.7,87.6,25.13,summer,28.4,72.8,1.59
42,1,22,186.7,87.6,25.13,winter,27.3,20.7,1.15
42,1,22,186.7,87.6,25.13,summer,20.7,79.5,-1.03
42,1,22,186.7,87.6,25.13,winter,27.5,10.2,1.11
42,1,22,186.7,87.6,25.13,summer,26.4,67.2,0.85
42,1,22,186.7,87.6,25.13,winter,24.0,10.6,0.23
42,1,22,186.7,87.6,25.13,summer,25.5,78.3,0.63
42,1,22,186.7,87.6,25.13,winter,26.5,10.8,0.86
42,1,22,186.7,87.6,25.13,summer,20.9,71.9,-1.0
42,1,22,186.7,87.6,25.13,winter,24.8,24.1,0.53
42,1,22,186.7,87.6,25.13,summer,22.6,61.9,-0.47
42,1,22,186.7,87.6,25.13,winter,19.7,11.6,-0.84
42,1,22,186.7,87.6,25.13,summer,23.1,62.5,-0.3
42,1,22,186.7,87.6,25.13,winter,23.7,30.6,0.29
42,1,22,186.7,87.6,25.13,summer,27.4,75.2,1.26
42,1,22,186.7,87.6,25.13,winter,20.9,21.6,-0.49
42,1,22,186.7,87.6,25.13,summer,22.0,69.5,-0.63
42,1,22,186.7,87.6,25.13,winter,27.8,28.5,1.35
42,1,22,186.7,87.6,25.13,summer,22.2,63.7,-0.6
42,1,22,186.7,87.6,25.13,winter,21.7,30.3,-0.23
42,1,22,186.7,87.6,25.13,summer,20.5,77.1,-1.11
42,1,22,186.7,87.6,25.13,winter,27.4,16.8,1.14
42,1,22,186.7,87.6,25.13,summer,23.5,77.0,-0.07
42,1,22,186.7,87.6,25.13,winter,27.4,14.5,1.12
42,1,22,186.7,87.6,25.13,summer,27.8,65.5,1.31
42,1,22,186.7,87.6,25.13,winter,24.7,20.1,0.47
42,1,22,186.7,87.6,25.13,summer,25.1,67.4,0.4
42,1,22,186.7,87.6,25.13,winter,19.6,29.8,-0.77
42,1,22,186.7,87.6,25.13,summer,19.5,75.9,-1.47
42,1,22,186.7,87.6,25.13,winter,21.9,23.3,-0.22
42,1,22,186.7,87.6,25.13,summer,26.1,76.6,0.82
42,1,22,186.7,87.6,25.13,winter,19.2,15.0,-0.95
42,1,22,186.7,87.6,25.13,summer,26.3,74.8,0.87
42,1,22,186.7,87.6,25.13,winter,29.6,24.2,1.79
42,1,22,186.7,87.6,25.13,summer,29.7,63.0,1.95
42,1,22,186.7,87.6,25.13,winter,21.1,15.9,-0.47
42,1,22,186.7,87.6,25.13,summer,28.2,64.6,1.44
42,1,22,186.7,87.6,25.13,winter,30.0,15.1,1.8
42,1,22,186.7,87.6,25.13,summer,24.2,78.1,0.18
42,1,22,186.7,87.6,25.13,winter,27.8,19.0,1.27
42,1,22,186.7,87.6,25.13,summer,25.1,72.2,0.44
42,1,22,186.7,87.6,25.13,winter,22.1,10.1,-0.25
42,1,22,186.7,87.6,25.13,summer,23.4,64.3,-0.19
42,1,22,186.7,87.6,25.13,winter,23.0,19.8,0.04
42,1,22,186.7,87.6,25.13,summer,25.2,71.6,0.47
42,1,22,186.7,87.6,25.13,winter,25.2,27.2,0.66
42,1,22,186.7,87.6,25.13,summer,26.7,80.9,1.06
42,1,22,186.7,87.6,25.13,winter,18.1,11.2,-1.26
42,1,22,186.7,87.6,25.13,summer,23.7,61.9,-0.1
42,1,22,186.7,87.6,25.13,winter,27.2,19.0,1.11
42,1,22,186.7,87.6,25.13,summer,28.1,64.8,1.41
42,1,22,186.7,87.6,25.13,winter,29.1,16.4,1.58
42,1,22,186.7,87.6,25.13,summer,28.5,72.7,1.62
42,1,22,186.7,87.6,25.13,winter,22.1,12.2,-0.24
42,1,22,186.7,87.6,25.13,summer,23.8,79.9,0.06
42,1,22,186.7,87.6,25.13,winter,22.5,22.0,-0.08
42,1,22,186.7,87.6,25.13,summer,22.6,73.3,-0.39
42,1,22,186.7,87.6,25.13,winter,20.9,16.6,-0.51
42,1,22,186.7,87.6,25.13,summer,27.4,67.3,1.19
42,1,22,186.7,87.6,25.13,winter,24.4,16.9,0.37
42,1,22,186.7,87.6,25.13,summer,21.8,77.0,-0.65
42,1,22,186.7,87.6,25.13,winter,21.7,30.2,-0.23
42,1,22,186.7,87.6,25.13,summer,27.1,73.3,1.14
42,1,22,186.7,87.6,25.13,winter,28.5,19.6,1.46
42,1,22,186.7,87.6,25.13,summer,21.2,74.1,-0.88
